Transaction_ID,Date,Store_ID,SKU_ID,Category,Condition,Inventory_Age_Bucket,Selling_Price_GST,Net_Revenue,COGS,True_Gross_Margin_%
292,2025-06-07,5,5,AC,Minor Cosmetic,90+,40747.72,34531.97,28903.16,16.3
293,2025-06-07,5,30,Refrigerator,Grade C,90+,13921.81,11798.15,9763.61,17.24
294,2025-06-07,6,32,Refrigerator,Grade C,90+,20459.37,17338.45,15292.82,11.8
295,2025-06-07,6,16,TV,Minor Cosmetic,31-60,23403.8,19833.73,15745.16,20.61
296,2025-06-07,6,20,TV,Grade C,90+,12195.2,10334.92,8784.66,15.0
297,2025-06-07,6,29,Refrigerator,Minor Cosmetic,31-60,66893.65,56689.54,44000.26,22.38
298,2025-06-07,6,34,Refrigerator,Minor Cosmetic,61-90,50025.81,42394.75,33383.53,21.26
299,2025-06-07,6,37,Washing Machine,Open Box,90+,13448.01,11396.62,10015.96,12.11
300,2025-06-07,6,2,AC,Open Box,31-60,53629.18,45448.46,34287.99,24.56
301,2025-06-09,1,7,AC,Grade B,31-60,36075.23,30572.23,22012.91,28.0
302,2025-06-09,1,12,AC,Open Box,61-90,41329.75,35025.21,26094.64,25.5
303,2025-06-09,1,41,Washing Machine,Open Box,90+,24919.99,21118.63,16574.72,21.52
304,2025-06-09,1,8,AC,Grade C,31-60,38142.55,32324.2,22963.56,28.96
305,2025-06-09,1,44,Washing Machine,Open Box,90+,33795.35,28640.13,22655.21,20.9
306,2025-06-09,1,12,AC,Open Box,31-60,44258.34,37507.07,26094.64,30.43
307,2025-06-09,1,41,Washing Machine,Open Box,61-90,27236.6,23081.86,16574.72,28.19
308,2025-06-09,1,39,Washing Machine,Grade B,90+,29984.41,25410.52,19250.61,24.24
309,2025-06-09,1,26,Refrigerator,Open Box,0-30,49474.47,41927.52,29837.55,28.84
310,2025-06-09,1,1,AC,Minor Cosmetic,90+,43973.13,37265.36,29209.48,21.62
311,2025-06-09,1,41,Washing Machine,Open Box,0-30,29430.5,24941.1,16574.72,33.54
312,2025-06-09,1,14,TV,Grade B,31-60,51646.11,43767.89,29414.34,32.79
313,2025-06-09,1,40,Washing Machine,Grade C,0-30,16744.74,14190.46,9534.87,32.81
314,2025-06-09,1,45,Washing Machine,Grade C,90+,23663.05,20053.43,16328.21,18.58
315,2025-06-09,2,48,Washing Machine,Open Box,31-60,21125.46,17902.93,13931.97,22.18
316,2025-06-09,2,22,TV,Grade B,0-30,46609.6,39499.66,30727.85,22.21
317,2025-06-09,2,46,Washing Machine,Open Box,61-90,12587.65,10667.5,8500.42,20.31
318,2025-06-09,2,2,AC,Open Box,31-60,54660.0,46322.03,34287.99,25.98
319,2025-06-09,2,3,AC,Minor Cosmetic,0-30,29613.23,25095.96,17574.47,29.97
320,2025-06-09,2,38,Washing Machine,Open Box,90+,38782.49,32866.52,26147.92,20.44
321,2025-06-09,2,44,Washing Machine,Open Box,0-30,37558.48,31829.22,22655.21,28.82
322,2025-06-09,3,14,TV,Grade B,90+,41031.99,34772.88,29414.34,15.41
323,2025-06-09,3,4,AC,Grade C,61-90,20354.86,17249.88,12893.28,25.26
324,2025-06-09,3,11,AC,Grade B,61-90,23525.92,19937.22,16433.46,17.57
325,2025-06-09,3,5,AC,Minor Cosmetic,90+,39699.61,33643.74,28903.16,14.09
326,2025-06-09,3,13,TV,Minor Cosmetic,61-90,44607.26,37802.76,28384.81,24.91
327,2025-06-09,3,7,AC,Grade B,90+,30433.76,25791.32,22012.91,14.65
328,2025-06-09,3,5,AC,Minor Cosmetic,0-30,47591.51,40331.79,28903.16,28.34
329,2025-06-09,3,17,TV,Grade B,61-90,40458.09,34286.52,28373.82,17.24
330,2025-06-09,4,26,Refrigerator,Open Box,31-60,47717.93,40438.92,29837.55,26.22
331,2025-06-09,4,40,Washing Machine,Grade C,61-90,14911.42,12636.8,9534.87,24.55
332,2025-06-09,4,25,Refrigerator,Minor Cosmetic,31-60,28735.9,24352.46,17574.75,27.83
333,2025-06-09,4,32,Refrigerator,Grade C,90+,21251.47,18009.72,15292.82,15.09
334,2025-06-09,4,8,AC,Grade C,0-30,38588.19,32701.86,22963.56,29.78
335,2025-06-09,4,29,Refrigerator,Minor Cosmetic,31-60,67807.24,57463.76,44000.26,23.43
336,2025-06-09,4,21,TV,Grade B,0-30,33787.26,28633.27,20322.84,29.02
337,2025-06-09,4,47,Washing Machine,Minor Cosmetic,0-30,39105.47,33140.23,23813.82,28.14
338,2025-06-09,5,3,AC,Minor Cosmetic,90+,25683.64,21765.79,17574.47,19.26
339,2025-06-09,5,17,TV,Grade B,31-60,42352.0,35891.52,28373.82,20.95
340,2025-06-09,5,38,Washing Machine,Open Box,61-90,38063.92,32257.56,26147.92,18.94
341,2025-06-09,5,23,TV,Minor Cosmetic,31-60,18729.03,15872.06,11655.74,26.56
342,2025-06-09,5,45,Washing Machine,Grade C,61-90,25744.79,21817.62,16328.21,25.16
343,2025-06-09,6,36,Refrigerator,Grade C,31-60,31760.63,26915.79,20279.68,24.66
344,2025-06-09,6,1,AC,Minor Cosmetic,61-90,42268.45,35820.72,29209.48,18.46
345,2025-06-09,6,43,Washing Machine,Grade C,61-90,24603.9,20850.77,16193.54,22.34
346,2025-06-09,6,22,TV,Grade B,90+,43417.26,36794.28,30727.85,16.49
347,2025-06-09,6,6,AC,Grade B,0-30,34317.45,29082.58,20477.52,29.59
348,2025-06-10,1,14,TV,Grade B,61-90,46173.33,39129.94,29414.34,24.83
349,2025-06-10,1,14,TV,Grade B,61-90,48343.3,40968.9,29414.34,28.2
350,2025-06-10,1,45,Washing Machine,Grade C,61-90,26563.52,22511.46,16328.21,27.47
351,2025-06-10,1,41,Washing Machine,Open Box,31-60,27637.07,23421.24,16574.72,29.23
352,2025-06-10,1,32,Refrigerator,Grade C,61-90,24507.71,20769.24,15292.82,26.37
353,2025-06-10,1,41,Washing Machine,Open Box,61-90,25613.1,21706.02,16574.72,23.64
354,2025-06-10,1,34,Refrigerator,Minor Cosmetic,61-90,53835.39,45623.21,33383.53,26.83
355,2025-06-10,1,15,TV,Grade B,0-30,14068.03,11922.06,8334.33,30.09
356,2025-06-10,1,27,Refrigerator,Grade B,90+,14617.8,12387.96,9136.62,26.25
357,2025-06-10,1,22,TV,Grade B,31-60,49360.46,41830.9,30727.85,26.54
358,2025-06-10,1,5,AC,Minor Cosmetic,61-90,44878.68,38032.78,28903.16,24.0
359,2025-06-10,1,44,Washing Machine,Open Box,0-30,38059.21,32253.56,22655.21,29.76
360,2025-06-10,1,28,Refrigerator,Open Box,0-30,78341.04,66390.71,47699.98,28.15
361,2025-06-10,1,12,AC,Open Box,31-60,42436.17,35962.85,26094.64,27.44
362,2025-06-10,1,33,Refrigerator,Minor Cosmetic,0-30,34830.93,29517.74,19539.7,33.8
363,2025-06-10,2,8,AC,Grade C,0-30,37689.67,31940.4,22963.56,28.1
364,2025-06-10,2,11,AC,Grade B,61-90,24544.37,20800.31,16433.46,20.99
365,2025-06-10,2,22,TV,Grade B,0-30,51476.18,43623.88,30727.85,29.56
366,2025-06-10,2,29,Refrigerator,Minor Cosmetic,0-30,68066.46,57683.44,44000.26,23.72
367,2025-06-10,2,48,Washing Machine,Open Box,0-30,21702.85,18392.25,13931.97,24.25
368,2025-06-10,2,36,Refrigerator,Grade C,90+,28939.95,24525.38,20279.68,17.31
369,2025-06-10,2,31,Refrigerator,Grade B,61-90,41801.53,35425.03,29370.58,17.09
370,2025-06-10,2,17,TV,Grade B,0-30,47196.14,39996.73,28373.82,29.06
371,2025-06-10,2,4,AC,Grade C,90+,17905.14,15173.85,12893.28,15.03
372,2025-06-10,3,31,Refrigerator,Grade B,61-90,44320.31,37559.58,29370.58,21.8
373,2025-06-10,3,46,Washing Machine,Open Box,31-60,12568.61,10651.36,8500.42,20.19
374,2025-06-10,3,36,Refrigerator,Grade C,90+,28611.54,24247.07,20279.68,16.36
375,2025-06-10,3,10,AC,Open Box,61-90,30020.68,25441.25,19637.62,22.81
376,2025-06-10,3,26,Refrigerator,Open Box,0-30,47039.26,39863.78,29837.55,25.15
377,2025-06-10,4,47,Washing Machine,Minor Cosmetic,31-60,37878.26,32100.22,23813.82,25.81
378,2025-06-10,4,18,TV,Grade C,61-90,33787.09,28633.13,22781.28,20.44
379,2025-06-10,4,42,Washing Machine,Open Box,0-30,45609.28,38651.93,29724.77,23.1
380,2025-06-10,4,21,TV,Grade B,31-60,31500.33,26695.19,20322.84,23.87
381,2025-06-10,4,14,TV,Grade B,90+,41344.78,35037.95,29414.34,16.05
382,2025-06-10,4,9,AC,Minor Cosmetic,61-90,33785.96,28632.17,22982.42,19.73
383,2025-06-10,4,6,AC,Grade B,61-90,31509.36,26702.85,20477.52,23.31
384,2025-06-10,4,9,AC,Minor Cosmetic,31-60,35576.35,30149.45,22982.42,23.77
385,2025-06-10,5,47,Washing Machine,Minor Cosmetic,61-90,35939.47,30457.18,23813.82,21.81
386,2025-06-10,5,17,TV,Grade B,0-30,44609.87,37804.98,28373.82,24.95
387,2025-06-10,5,40,Washing Machine,Grade C,31-60,14882.8,12612.54,9534.87,24.4
388,2025-06-10,5,34,Refrigerator,Minor Cosmetic,0-30,53796.81,45590.52,33383.53,26.78
389,2025-06-10,5,4,AC,Grade C,61-90,19935.7,16894.66,12893.28,23.68
390,2025-06-10,5,26,Refrigerator,Open Box,61-90,43444.42,36817.31,29837.55,18.96
391,2025-06-10,5,24,TV,Minor Cosmetic,61-90,51826.97,43921.16,35807.85,18.47
392,2025-06-10,5,24,TV,Minor Cosmetic,61-90,55315.21,46877.3,35807.85,23.61
393,2025-06-10,6,13,TV,Minor Cosmetic,61-90,41392.88,35078.71,28384.81,19.08
394,2025-06-10,6,31,Refrigerator,Grade B,61-90,42242.6,35798.81,29370.58,17.96
395,2025-06-10,6,44,Washing Machine,Open Box,31-60,34737.09,29438.21,22655.21,23.04
396,2025-06-10,6,32,Refrigerator,Grade C,0-30,24151.84,20467.66,15292.82,25.28
397,2025-06-10,6,5,AC,Minor Cosmetic,0-30,47137.44,39946.98,28903.16,27.65
398,2025-06-10,6,42,Washing Machine,Open Box,61-90,43727.97,37057.6,29724.77,19.79
399,2025-06-11,1,26,Refrigerator,Open Box,31-60,48859.76,41406.58,29837.55,27.94
400,2025-06-11,1,16,TV,Minor Cosmetic,90+,23947.6,20294.57,15745.16,22.42
401,2025-06-11,1,24,TV,Minor Cosmetic,61-90,59723.02,50612.73,35807.85,29.25
402,2025-06-11,1,12,AC,Open Box,61-90,43676.64,37014.1,26094.64,29.5
403,2025-06-11,1,27,Refrigerator,Grade B,61-90,14314.43,12130.88,9136.62,24.68
404,2025-06-11,1,30,Refrigerator,Grade C,61-90,15468.68,13109.05,9763.61,25.52
405,2025-06-11,1,24,TV,Minor Cosmetic,61-90,56188.78,47617.61,35807.85,24.8
406,2025-06-11,1,44,Washing Machine,Open Box,31-60,37763.01,32002.55,22655.21,29.21
407,2025-06-11,1,24,TV,Minor Cosmetic,90+,56057.12,47506.03,35807.85,24.62
408,2025-06-11,1,28,Refrigerator,Open Box,0-30,82804.86,70173.61,47699.98,32.03
409,2025-06-11,1,37,Washing Machine,Open Box,90+,16010.3,13568.05,10015.96,26.18
410,2025-06-11,1,34,Refrigerator,Minor Cosmetic,90+,52315.66,44335.31,33383.53,24.7
411,2025-06-11,1,24,TV,Minor Cosmetic,31-60,62913.73,53316.72,35807.85,32.84
412,2025-06-11,2,28,Refrigerator,Open Box,31-60,75045.67,63598.03,47699.98,25.0
413,2025-06-11,2,16,TV,Minor Cosmetic,90+,22186.82,18802.39,15745.16,16.26
414,2025-06-11,2,45,Washing Machine,Grade C,0-30,24981.51,21170.77,16328.21,22.87
415,2025-06-11,3,25,Refrigerator,Minor Cosmetic,61-90,27549.91,23347.38,17574.75,24.72
416,2025-06-11,3,4,AC,Grade C,0-30,19610.8,16619.32,12893.28,22.42
417,2025-06-11,3,23,TV,Minor Cosmetic,90+,16307.19,13819.65,11655.74,15.66
418,2025-06-11,3,6,AC,Grade B,0-30,30995.28,26267.19,20477.52,22.04
419,2025-06-11,3,5,AC,Minor Cosmetic,90+,39111.83,33145.62,28903.16,12.8
420,2025-06-11,3,33,Refrigerator,Minor Cosmetic,90+,28588.45,24227.5,19539.7,19.35
421,2025-06-11,3,41,Washing Machine,Open Box,0-30,27181.98,23035.57,16574.72,28.05
422,2025-06-11,4,6,AC,Grade B,61-90,29297.86,24828.7,20477.52,17.52
423,2025-06-11,4,48,Washing Machine,Open Box,0-30,22300.59,18898.81,13931.97,26.28
424,2025-06-11,4,32,Refrigerator,Grade C,90+,20437.24,17319.69,15292.82,11.7
425,2025-06-11,4,1,AC,Minor Cosmetic,31-60,47127.44,39938.51,29209.48,26.86
426,2025-06-11,4,13,TV,Minor Cosmetic,90+,37929.56,32143.69,28384.81,11.69
427,2025-06-11,4,29,Refrigerator,Minor Cosmetic,0-30,73638.38,62405.4,44000.26,29.49
428,2025-06-11,5,7,AC,Grade B,61-90,33366.32,28276.54,22012.91,22.15
429,2025-06-11,5,9,AC,Minor Cosmetic,31-60,34739.12,29439.93,22982.42,21.93
430,2025-06-11,5,12,AC,Open Box,61-90,39216.85,33234.62,26094.64,21.48
431,2025-06-11,5,12,AC,Open Box,61-90,38978.99,33033.04,26094.64,21.0
432,2025-06-11,5,35,Refrigerator,Minor Cosmetic,0-30,13720.22,11627.3,8761.7,24.65
433,2025-06-11,5,9,AC,Minor Cosmetic,61-90,33567.91,28447.38,22982.42,19.21
434,2025-06-11,5,26,Refrigerator,Open Box,90+,41144.8,34868.48,29837.55,14.43
435,2025-06-11,5,25,Refrigerator,Minor Cosmetic,61-90,27096.81,22963.39,17574.75,23.47
436,2025-06-11,5,33,Refrigerator,Minor Cosmetic,90+,27836.43,23590.19,19539.7,17.17
437,2025-06-11,6,3,AC,Minor Cosmetic,61-90,25861.61,21916.62,17574.47,19.81
438,2025-06-11,6,41,Washing Machine,Open Box,0-30,25558.97,21660.14,16574.72,23.48
439,2025-06-11,6,19,TV,Grade C,31-60,25672.4,21756.27,15815.55,27.31
440,2025-06-11,6,18,TV,Grade C,31-60,34257.6,29031.86,22781.28,21.53
441,2025-06-11,6,32,Refrigerator,Grade C,31-60,23158.42,19625.78,15292.82,22.08
442,2025-06-11,6,36,Refrigerator,Grade C,0-30,31525.21,26716.28,20279.68,24.09
443,2025-06-11,6,32,Refrigerator,Grade C,0-30,23283.65,19731.91,15292.82,22.5
444,2025-06-11,6,37,Washing Machine,Open Box,31-60,14942.56,12663.18,10015.96,20.9
445,2025-06-11,6,44,Washing Machine,Open Box,90+,33209.32,28143.49,22655.21,19.5
446,2025-06-12,1,47,Washing Machine,Minor Cosmetic,61-90,37019.44,31372.41,23813.82,24.09
447,2025-06-12,1,30,Refrigerator,Grade C,31-60,16079.83,13626.97,9763.61,28.35
448,2025-06-12,1,31,Refrigerator,Grade B,0-30,50461.88,42764.3,29370.58,31.32
449,2025-06-12,1,19,TV,Grade C,61-90,25257.65,21404.79,15815.55,26.11
450,2025-06-12,1,42,Washing Machine,Open Box,90+,44906.35,38056.23,29724.77,21.89
451,2025-06-12,1,20,TV,Grade C,61-90,14739.74,12491.3,8784.66,29.67
452,2025-06-12,1,21,TV,Grade B,61-90,33830.96,28670.3,20322.84,29.12
453,2025-06-12,1,34,Refrigerator,Minor Cosmetic,0-30,57650.82,48856.63,33383.53,31.67
454,2025-06-12,1,17,TV,Grade B,31-60,45330.83,38415.96,28373.82,26.14
455,2025-06-12,1,15,TV,Grade B,0-30,14882.02,12611.88,8334.33,33.92
456,2025-06-12,1,46,Washing Machine,Open Box,61-90,13258.86,11236.32,8500.42,24.35
457,2025-06-12,1,11,AC,Grade B,61-90,26436.8,22404.06,16433.46,26.65
458,2025-06-12,1,28,Refrigerator,Open Box,90+,72945.15,61817.92,47699.98,22.84
459,2025-06-12,1,40,Washing Machine,Grade C,61-90,15344.92,13004.17,9534.87,26.68
460,2025-06-12,2,42,Washing Machine,Open Box,61-90,44151.33,37416.38,29724.77,20.56
461,2025-06-12,2,18,TV,Grade C,61-90,34008.97,28821.16,22781.28,20.96
462,2025-06-12,2,36,Refrigerator,Grade C,31-60,30556.6,25895.43,20279.68,21.69
463,2025-06-12,2,21,TV,Grade B,0-30,32683.39,27697.79,20322.84,26.63
464,2025-06-12,2,13,TV,Minor Cosmetic,31-60,44876.57,38030.99,28384.81,25.36
465,2025-06-12,3,3,AC,Minor Cosmetic,90+,25759.06,21829.71,17574.47,19.49
466,2025-06-12,3,46,Washing Machine,Open Box,31-60,13019.81,11033.74,8500.42,22.96
467,2025-06-12,3,44,Washing Machine,Open Box,31-60,34572.88,29299.05,22655.21,22.68
468,2025-06-12,3,17,TV,Grade B,90+,41646.78,35293.88,28373.82,19.61
469,2025-06-12,3,47,Washing Machine,Minor Cosmetic,61-90,37580.7,31848.05,23813.82,25.23
470,2025-06-12,4,9,AC,Minor Cosmetic,61-90,35844.94,30377.07,22982.42,24.34
471,2025-06-12,4,46,Washing Machine,Open Box,61-90,12595.82,10674.42,8500.42,20.37
472,2025-06-12,4,34,Refrigerator,Minor Cosmetic,0-30,55232.44,46807.15,33383.53,28.68
473,2025-06-12,4,18,TV,Grade C,90+,32122.02,27222.05,22781.28,16.31
474,2025-06-12,4,12,AC,Open Box,90+,35577.36,30150.31,26094.64,13.45
475,2025-06-12,4,10,AC,Open Box,0-30,30572.53,25908.93,19637.62,24.21
476,2025-06-12,4,8,AC,Grade C,0-30,34854.92,29538.07,22963.56,22.26
477,2025-06-12,4,28,Refrigerator,Open Box,61-90,73615.78,62386.25,47699.98,23.54
478,2025-06-12,5,26,Refrigerator,Open Box,0-30,45610.86,38653.27,29837.55,22.81
479,2025-06-12,5,4,AC,Grade C,61-90,19692.2,16688.31,12893.28,22.74
480,2025-06-12,5,7,AC,Grade B,31-60,34957.67,29625.15,22012.91,25.7
481,2025-06-12,5,20,TV,Grade C,0-30,14068.44,11922.41,8784.66,26.32
482,2025-06-12,5,4,AC,Grade C,90+,17264.54,14630.97,12893.28,11.88
483,2025-06-12,5,43,Washing Machine,Grade C,31-60,24347.73,20633.67,16193.54,21.52
484,2025-06-12,6,47,Washing Machine,Minor Cosmetic,61-90,36076.88,30573.63,23813.82,22.11
485,2025-06-12,6,6,AC,Grade B,31-60,30797.77,26099.8,20477.52,21.54
486,2025-06-12,6,11,AC,Grade B,61-90,23911.32,20263.83,16433.46,18.9
487,2025-06-12,6,17,TV,Grade B,0-30,45523.88,38579.56,28373.82,26.45
488,2025-06-12,6,48,Washing Machine,Open Box,90+,20460.32,17339.26,13931.97,19.65
489,2025-06-12,6,14,TV,Grade B,31-60,45773.2,38790.85,29414.34,24.17
490,2025-06-12,6,13,TV,Minor Cosmetic,31-60,46105.43,39072.4,28384.81,27.35
491,2025-06-12,6,18,TV,Grade C,90+,32052.44,27163.09,22781.28,16.13
492,2025-06-12,6,41,Washing Machine,Open Box,31-60,24700.36,20932.51,16574.72,20.82
493,2025-06-12,6,10,AC,Open Box,90+,27669.81,23448.99,19637.62,16.25
494,2025-06-13,1,3,AC,Minor Cosmetic,31-60,30538.51,25880.1,17574.47,32.09
495,2025-06-13,1,48,Washing Machine,Open Box,31-60,24365.8,20648.99,13931.97,32.53
496,2025-06-13,1,5,AC,Minor Cosmetic,31-60,48583.54,41172.49,28903.16,29.8
497,2025-06-13,1,42,Washing Machine,Open Box,31-60,48373.87,40994.81,29724.77,27.49
498,2025-06-13,1,10,AC,Open Box,0-30,35436.71,30031.11,19637.62,34.61
499,2025-06-13,1,31,Refrigerator,Grade B,0-30,50776.52,43030.95,29370.58,31.75
500,2025-06-13,1,33,Refrigerator,Minor Cosmetic,0-30,32828.79,27821.01,19539.7,29.77
501,2025-06-13,1,36,Refrigerator,Grade C,61-90,31272.69,26502.28,20279.68,23.48
502,2025-06-13,1,23,TV,Minor Cosmetic,90+,18178.61,15405.6,11655.74,24.34
503,2025-06-13,1,28,Refrigerator,Open Box,61-90,74926.08,63496.67,47699.98,24.88
504,2025-06-13,1,48,Washing Machine,Open Box,90+,20739.43,17575.79,13931.97,20.73
505,2025-06-13,2,27,Refrigerator,Grade B,0-30,15335.27,12995.99,9136.62,29.7
506,2025-06-13,2,36,Refrigerator,Grade C,90+,28392.62,24061.54,20279.68,15.72
507,2025-06-13,2,14,TV,Grade B,61-90,45082.84,38205.8,29414.34,23.01
508,2025-06-13,2,20,TV,Grade C,0-30,14087.29,11938.38,8784.66,26.42
509,2025-06-13,2,9,AC,Minor Cosmetic,31-60,35418.98,30016.09,22982.42,23.43
510,2025-06-13,2,29,Refrigerator,Minor Cosmetic,31-60,66347.45,56226.66,44000.26,21.74
511,2025-06-13,3,4,AC,Grade C,90+,19085.51,16174.16,12893.28,20.28
512,2025-06-13,3,47,Washing Machine,Minor Cosmetic,90+,32779.54,27779.27,23813.82,14.27
513,2025-06-13,3,47,Washing Machine,Minor Cosmetic,31-60,36494.61,30927.64,23813.82,23.0
514,2025-06-13,3,21,TV,Grade B,0-30,33274.54,28198.76,20322.84,27.93
515,2025-06-13,3,5,AC,Minor Cosmetic,61-90,45460.16,38525.56,28903.16,24.98
516,2025-06-13,3,43,Washing Machine,Grade C,31-60,24504.9,20766.86,16193.54,22.02
517,2025-06-13,3,36,Refrigerator,Grade C,0-30,31923.18,27053.54,20279.68,25.04
518,2025-06-13,3,6,AC,Grade B,61-90,30863.11,26155.18,20477.52,21.71
519,2025-06-13,4,7,AC,Grade B,90+,30851.52,26145.35,22012.91,15.81
520,2025-06-13,4,6,AC,Grade B,31-60,30577.05,25912.75,20477.52,20.98
521,2025-06-13,4,30,Refrigerator,Grade C,0-30,14985.71,12699.75,9763.61,23.12
522,2025-06-13,4,35,Refrigerator,Minor Cosmetic,0-30,14630.77,12398.96,8761.7,29.34
523,2025-06-13,4,48,Washing Machine,Open Box,61-90,21968.84,18617.66,13931.97,25.17
524,2025-06-13,4,10,AC,Open Box,90+,28629.41,24262.21,19637.62,19.06
525,2025-06-13,5,10,AC,Open Box,0-30,31020.25,26288.34,19637.62,25.3
526,2025-06-13,5,36,Refrigerator,Grade C,0-30,30894.89,26182.11,20279.68,22.54
527,2025-06-13,5,31,Refrigerator,Grade B,0-30,46863.21,39714.59,29370.58,26.05
528,2025-06-13,5,16,TV,Minor Cosmetic,61-90,23957.43,20302.91,15745.16,22.45
529,2025-06-13,5,3,AC,Minor Cosmetic,90+,24616.56,20861.49,17574.47,15.76
530,2025-06-13,5,24,TV,Minor Cosmetic,0-30,57298.54,48558.09,35807.85,26.26
531,2025-06-13,5,19,TV,Grade C,0-30,25299.85,21440.55,15815.55,26.24
532,2025-06-13,5,1,AC,Minor Cosmetic,31-60,42938.53,36388.59,29209.48,19.73
533,2025-06-13,5,43,Washing Machine,Grade C,90+,23857.58,20218.29,16193.54,19.91
534,2025-06-13,5,5,AC,Minor Cosmetic,90+,38862.15,32934.03,28903.16,12.24
535,2025-06-13,6,39,Washing Machine,Grade B,61-90,28937.87,24523.62,19250.61,21.5
536,2025-06-13,6,48,Washing Machine,Open Box,31-60,20611.32,17467.22,13931.97,20.24
537,2025-06-13,6,2,AC,Open Box,31-60,56003.25,47460.38,34287.99,27.75
538,2025-06-13,6,18,TV,Grade C,61-90,35402.9,30002.45,22781.28,24.07
539,2025-06-13,6,10,AC,Open Box,90+,28010.26,23737.51,19637.62,17.27
540,2025-06-14,1,16,TV,Minor Cosmetic,31-60,25957.56,21997.93,15745.16,28.42
541,2025-06-14,1,20,TV,Grade C,61-90,13504.71,11444.67,8784.66,23.24
542,2025-06-14,1,7,AC,Grade B,61-90,37017.17,31370.49,22012.91,29.83
543,2025-06-14,1,43,Washing Machine,Grade C,31-60,27245.24,23089.19,16193.54,29.87
544,2025-06-14,1,16,TV,Minor Cosmetic,61-90,26698.59,22625.92,15745.16,30.41
545,2025-06-14,1,39,Washing Machine,Grade B,90+,30383.51,25748.73,19250.61,25.24
546,2025-06-14,1,6,AC,Grade B,31-60,33381.57,28289.46,20477.52,27.61
547,2025-06-14,1,12,AC,Open Box,61-90,44280.14,37525.54,26094.64,30.46
548,2025-06-14,2,13,TV,Minor Cosmetic,0-30,47462.29,40222.28,28384.81,29.43
549,2025-06-14,2,40,Washing Machine,Grade C,0-30,15348.67,13007.35,9534.87,26.7
550,2025-06-14,2,2,AC,Open Box,90+,49843.57,42240.31,34287.99,18.83
551,2025-06-14,2,7,AC,Grade B,61-90,32095.07,27199.22,22012.91,19.07
552,2025-06-14,2,25,Refrigerator,Minor Cosmetic,90+,24770.27,20991.75,17574.75,16.28
553,2025-06-14,2,27,Refrigerator,Grade B,90+,12340.55,10458.1,9136.62,12.64
554,2025-06-14,2,8,AC,Grade C,90+,30818.88,26117.69,22963.56,12.08
555,2025-06-14,2,34,Refrigerator,Minor Cosmetic,31-60,49259.48,41745.32,33383.53,20.03
556,2025-06-14,3,30,Refrigerator,Grade C,0-30,15305.24,12970.54,9763.61,24.72
557,2025-06-14,3,35,Refrigerator,Minor Cosmetic,61-90,12988.04,11006.81,8761.7,20.4
558,2025-06-14,3,7,AC,Grade B,0-30,35618.12,30184.85,22012.91,27.07
559,2025-06-14,3,39,Washing Machine,Grade B,0-30,30225.76,25615.05,19250.61,24.85
560,2025-06-14,3,17,TV,Grade B,61-90,42928.6,36380.17,28373.82,22.01
561,2025-06-14,3,35,Refrigerator,Minor Cosmetic,90+,12454.5,10554.66,8761.7,16.99
562,2025-06-14,4,5,AC,Minor Cosmetic,31-60,43095.19,36521.35,28903.16,20.86
563,2025-06-14,4,45,Washing Machine,Grade C,61-90,23592.87,19993.96,16328.21,18.33
564,2025-06-14,4,32,Refrigerator,Grade C,31-60,22689.19,19228.12,15292.82,20.47
565,2025-06-14,4,34,Refrigerator,Minor Cosmetic,31-60,51329.53,43499.6,33383.53,23.26
566,2025-06-14,4,29,Refrigerator,Minor Cosmetic,0-30,67868.91,57516.03,44000.26,23.5
567,2025-06-14,4,2,AC,Open Box,61-90,51464.13,43613.67,34287.99,21.38
568,2025-06-14,4,12,AC,Open Box,0-30,40963.43,34714.77,26094.64,24.83
569,2025-06-14,4,3,AC,Minor Cosmetic,61-90,27178.45,23032.58,17574.47,23.7
570,2025-06-14,4,9,AC,Minor Cosmetic,0-30,35841.11,30373.82,22982.42,24.33
571,2025-06-14,4,1,AC,Minor Cosmetic,0-30,47737.66,40455.64,29209.48,27.8
572,2025-06-14,5,2,AC,Open Box,31-60,53451.0,45297.46,34287.99,24.3
573,2025-06-14,5,41,Washing Machine,Open Box,31-60,24752.66,20976.83,16574.72,20.99
574,2025-06-14,5,47,Washing Machine,Minor Cosmetic,31-60,36806.83,31192.23,23813.82,23.65
575,2025-06-14,5,48,Washing Machine,Open Box,31-60,21039.78,17830.32,13931.97,21.86
576,2025-06-14,5,19,TV,Grade C,90+,21222.39,17985.08,15815.55,12.06
577,2025-06-14,5,21,TV,Grade B,31-60,32203.54,27291.14,20322.84,25.53
578,2025-06-14,5,41,Washing Machine,Open Box,61-90,24052.5,20383.48,16574.72,18.69
579,2025-06-14,5,39,Washing Machine,Grade B,31-60,28268.66,23956.49,19250.61,19.64
580,2025-06-14,5,2,AC,Open Box,90+,48747.81,41311.7,34287.99,17.0
581,2025-06-14,5,34,Refrigerator,Minor Cosmetic,31-60,51304.65,43478.52,33383.53,23.22
582,2025-06-14,6,3,AC,Minor Cosmetic,90+,25070.62,21246.29,17574.47,17.28
583,2025-06-14,6,14,TV,Grade B,31-60,44631.53,37823.33,29414.34,22.23
584,2025-06-14,6,43,Washing Machine,Grade C,31-60,24203.96,20511.83,16193.54,21.05
585,2025-06-14,6,21,TV,Grade B,31-60,30741.39,26052.03,20322.84,21.99
